Date,Open,High,Low,Close,Volume,Halving_Event,Simple_Returns,Log_Returns,SMA_20,EMA_20,SMA_50,EMA_50,SMA_200,EMA_200,Daily_Volatility_20D,Annualized_Volatility_20D,High_Low_Range,High_Low_Percentage_Range,RSI,MACD_Line,MACD_Signal_Line,MACD_Histogram,Bollinger_Bands_Middle,Bollinger_Bands_Upper,Bollinger_Bands_Lower,Bollinger_Bands_Width,Close_Lag_1,Close_Lag_7,Close_Lag_30,Volume_Lag_1,Volume_Lag_7,Volume_Lag_30,High_Lag_1,High_Lag_7,High_Lag_30,Low_Lag_1,Low_Lag_7,Low_Lag_30,Close_Diff1
2016-09-24,602.9609985351562,604.5800170898438,602.0449829101562,602.625,35359500,0,-0.0003599284516910828,-0.0003599932414831772,609.2791015625,603.4499732240105,592.6797009277344,602.4694364031379,546.151579284668,551.7681429201733,0.009700134466934948,0.15398486090037578,2.5350341796875,0.004206652859883841,50.05568644650157,1.5171741201683062,3.178275380557496,-1.6611012603891897,609.2791015625,624.4214054887799,594.1367976362202,4.970564028028311,602.8419799804688,605.9840087890625,577.760986328125,51067000.0,37140300.0,136130000.0,603.2050170898438,607.8599853515625,580.4509887695312,595.7860107421875,605.1920166015625,575.1669921875,-0.21697998046875
2016-09-25,602.7490234375,603.3809814453125,599.7109985351562,600.8259887695312,33977800,0,-0.0029852914009023124,-0.0029897562714503566,608.9908996582031,603.2000699426316,592.9406604003906,602.4049874763299,547.0814093017578,552.2562806898187,0.00969467188606042,0.1538981451173123,3.66998291015625,0.006108229302251448,48.45308432470876,1.1375515821713407,2.770130620880265,-1.6325790387089243,608.9908996582031,624.5408811844752,593.4409181319311,5.106802592616575,602.625,609.8740234375,579.6510009765625,35359500.0,48679400.0,48856800.0,604.5800170898438,610.1580200195312,580.6229858398438,602.0449829101562,605.8560180664062,576.8579711914062,-1.79901123046875
2016-09-26,600.8070068359375,608.1430053710938,600.3489990234375,608.0430297851562,59153800,0,0.012011865582587822,0.011940295680517948,608.8712524414062,603.6613042133481,593.2477209472656,602.6260871747152,548.0359693908691,552.8113727206181,0.009979342436771383,0.15841715001390236,7.79400634765625,0.012818182210575058,54.71663969485927,1.402881337611916,2.4966807642265954,-1.0937994266146793,608.8712524414062,624.4117385039475,593.330766378865,5.104687074723335,600.8259887695312,609.2269897460938,569.947021484375,33977800.0,54796400.0,59698300.0,603.3809814453125,610.9320068359375,579.844970703125,599.7109985351562,608.27001953125,568.6300048828125,7.217041015625
2016-09-27,608.02197265625,608.2479858398438,604.1099853515625,606.166015625,49422400,0,-0.0030869758688286675,-0.0030917504072912475,608.4523529052734,603.899848157315,593.5499609375,602.7649078982557,548.9583494567871,553.342264689816,0.009862427237771625,0.15656117876768044,4.13800048828125,0.00682651349897054,52.91571335194947,1.445040200607309,2.286352651502738,-0.8413124508954288,608.4523529052734,623.8091896122565,593.0955161982903,5.047835424961847,608.0430297851562,608.31201171875,573.9119873046875,59153800.0,72710896.0,86301600.0,608.1430053710938,609.5250244140625,574.0380249023438,600.3489990234375,607.93798828125,569.739990234375,-1.87701416015625
2016-09-28,606.2429809570312,606.5900268554688,604.6069946289062,604.72802734375,48722600,0,-0.0023722680654858497,-0.0023750863514084876,607.3729553222656,603.9787223655469,593.8885009765625,602.8418929745496,549.9238696289062,553.8535658107506,0.0087105405855445,0.13827554504571413,1.9830322265625,0.0032792133602156832,51.51677780634645,1.3468916383459373,2.0984604488713776,-0.7515688105254403,607.3729553222656,620.4161270904909,594.3297835540403,4.294946508214129,606.166015625,597.1489868164062,574.1069946289062,49422400.0,82776200.0,110398000.0,608.2479858398438,603.5880126953125,576.2780151367188,604.1099853515625,595.8829956054688,573.4650268554688,-1.43798828125
2016-09-29,605.0189819335938,606.823974609375,604.8480224609375,605.6929931640625,55658600,0,0.0015957021614345646,0.001594430381482155,606.5145538330078,604.1419862511199,594.1603002929687,602.9537008251187,550.8820095825196,554.369381008296,0.008693606053279521,0.13800671768006012,1.9759521484375,0.003262299829680016,52.42570003333576,1.3316227545667516,1.9450929100104524,-0.6134701554437008,606.5145538330078,617.4582883014411,595.5708193645744,3.6087293863838674,604.72802734375,596.2979736328125,577.5029907226562,48722600.0,67085300.0,70342400.0,606.5900268554688,598.4869995117188,578.3569946289062,604.6069946289062,596.2130126953125,574.114013671875,0.9649658203125
2016-09-30,605.7150268554688,609.7349853515625,604.1420288085938,609.7349853515625,56122400,0,0.006673334895926697,0.006651166765530886,605.8258544921875,604.6746528321144,594.5726000976563,603.219633551646,551.8484945678711,554.92028254405,0.008865259024549979,0.1407316241227818,5.59295654296875,0.009172766328545096,56.135233495183776,1.6269228890182603,1.8814589058120141,-0.2545360167937538,605.8258544921875,613.7113019691418,597.9404070152333,2.6032059934331975,605.6929931640625,602.8419799804688,575.4719848632812,55658600.0,51067000.0,75840896.0,606.823974609375,603.2050170898438,577.8610229492188,604.8480224609375,595.7860107421875,573.6420288085938,4.0419921875
2016-10-01,609.9290161132812,615.2369995117188,609.9290161132812,613.9829711914062,56357000,0,0.006966938000768419,0.006942781023424133,606.1890533447265,605.5611593425232,595.1010791015625,603.6417252237934,552.8342594909668,555.5079709883023,0.006546134715677459,0.10391666703845441,5.3079833984375,0.008645163868531399,59.692414347799584,2.1786136267211305,1.9408898499938376,0.23772377672729283,606.1890533447265,614.8377988704356,597.5403078190175,2.85348126231857,609.7349853515625,602.625,572.302978515625,56122400.0,35359500.0,76923400.0,609.7349853515625,604.5800170898438,576.3109741210938,604.1420288085938,602.0449829101562,571.8140258789062,4.24798583984375
2016-10-02,613.947998046875,614.0050048828125,609.6820068359375,610.8920288085938,39249800,0,-0.005034247736243724,-0.005046962251341239,606.3215057373047,606.0688611964347,595.6071594238281,603.9260508545699,553.8036647033691,556.059056140743,0.006647127990040673,0.10551988556678549,4.322998046875,0.007076533729382632,56.125884562640834,2.3394515516289403,2.020602190320858,0.3188493613080823,606.3215057373047,615.1708275496643,597.4721839249452,2.919019605480933,613.9829711914062,600.8259887695312,575.5369873046875,56357000.0,33977800.0,79910800.0,615.2369995117188,603.3809814453125,575.6430053710938,609.9290161132812,599.7109985351562,570.8109741210938,-3.0909423828125
2016-10-03,610.968017578125,612.5679931640625,610.4550170898438,612.1329956054688,46798300,0,0.002031401194242388,0.002029340688839957,606.4661041259766,606.6463978068189,596.4403588867187,604.2478918251934,554.7612246704101,556.6170057871582,0.006652087446958784,0.10559861450464506,2.11297607421875,0.0034518251579116034,57.23075717293722,2.5377982566307082,2.124041403582828,0.4137568530478801,606.4661041259766,615.5917176838647,597.3404905680885,3.0094389433485897,610.8920288085938,608.0430297851562,598.2119750976562,39249800.0,59153800.0,159014000.0,614.0050048828125,608.1430053710938,599.5,609.6820068359375,600.3489990234375,574.0560302734375,1.240966796875
2016-10-04,612.052001953125,612.0540161132812,609.47900390625,610.2039794921875,49801600,0,-0.003151302293994518,-0.003156278103337991,606.4421020507813,606.9852151101873,597.299638671875,604.4814638905657,555.7645045471191,557.1502095056162,0.00667363615691559,0.10594068967036488,2.57501220703125,0.004219920376747097,54.915705043546666,2.5103956916082097,2.2013122611879044,0.3090834304203054,606.4421020507813,615.5256419067779,597.3585621947847,2.995682465079241,612.1329956054688,606.166015625,608.6339721679688,46798300.0,49422400.0,97942896.0,612.5679931640625,608.2479858398438,611.8369750976562,610.4550170898438,604.1099853515625,596.8480224609375,-1.92901611328125
2016-10-05,610.218017578125,613.8140258789062,609.6170043945312,612.510986328125,68077504,0,0.003780714176687905,0.0037735852395111976,606.7098999023438,607.5114790357051,598.0010778808594,604.7963471234111,556.7748394775391,557.7010630063378,0.006581621334567889,0.10447999964918205,4.197021484375,0.0068521570682923815,57.148237012632315,2.644352680949055,2.2899203451401346,0.3544323358089203,606.7098999023438,616.1697335045264,597.250066300161,3.118404233623139,610.2039794921875,604.72802734375,606.5900268554688,49801600.0,48722600.0,82446800.0,612.0540161132812,606.5900268554688,609.0549926757812,609.47900390625,604.6069946289062,602.2420043945312,2.3070068359375
2016-10-06,612.469970703125,613.8189697265625,611.468994140625,613.02099609375,56812100,0,0.0008326540699006291,0.0008323076058103856,607.0122985839844,608.036194945995,598.797177734375,605.1188823771499,557.7711694335937,558.251510101735,0.006579799625259182,0.1044510809104307,2.3499755859375,0.0038334340926523755,57.64754133469486,2.759854204545718,2.3839071170212516,0.3759470875244664,607.0122985839844,616.8649536708947,597.1596434970741,3.2462785712560436,612.510986328125,605.6929931640625,610.4359741210938,68077504.0,55658600.0,78529104.0,613.8140258789062,606.823974609375,610.8300170898438,609.6170043945312,604.8480224609375,605.0910034179688,0.510009765625
2016-10-07,612.6079711914062,617.9119873046875,611.8209838867188,617.1209716796875,64071400,0,0.0066881487127896655,0.0066658822718955795,607.5691467285156,608.9014117777753,599.6532373046875,605.5895525458769,558.7902392578125,558.8372758885803,0.006699129809243448,0.10634538885478641,6.09100341796875,0.009870031480845937,61.52837171271188,3.145959100776963,2.536317513772394,0.6096415870045693,607.5691467285156,618.3422647176604,596.7960287393709,3.5463018644554776,613.02099609375,609.7349853515625,614.5440063476562,56812100.0,56122400.0,75032400.0,613.8189697265625,609.7349853515625,614.5449829101562,611.468994140625,604.1420288085938,608.5130004882812,4.0999755859375
2016-10-08,617.3410034179688,619.8489990234375,617.3410034179688,619.1079711914062,42345900,0,0.003219789316688537,0.003214616894831762,608.0308441162109,609.8734650552639,600.5227966308594,606.1196866104075,559.7953341674805,559.4369842995537,0.006598920489966422,0.10475461522763792,2.50799560546875,0.004050982578438433,63.284270074365125,3.5711186346475188,2.743277737947419,0.8278408967000996,608.0308441162109,619.8956583147212,596.1660299177006,3.9027014215886178,617.1209716796875,613.9829711914062,626.3159790039062,64071400.0,56357000.0,86713000.0,617.9119873046875,615.2369995117188,628.77001953125,611.8209838867188,609.9290161132812,613.843994140625,1.98699951171875
2016-10-09,619.1719970703125,619.197998046875,616.6069946289062,616.7520141601562,39243400,0,-0.003805405746458379,-0.0038126647243284764,608.407095336914,610.5285649700155,601.223896484375,606.5366406319663,560.7888893127441,560.0072831041368,0.0066670230772666456,0.10583571028545666,2.59100341796875,0.004201045733911338,59.79922310350018,3.675584732655693,2.929739136889074,0.7458455957666192,608.407095336914,620.8623418039396,595.9518488698885,4.094379096656738,619.1079711914062,610.8920288085938,622.8610229492188,42345900.0,39249800.0,64550200.0,619.8489990234375,614.0050048828125,626.8300170898438,617.3410034179688,609.6820068359375,620.2630004882812,-2.35595703125
2016-10-10,616.822021484375,621.3179931640625,616.197021484375,618.9940185546875,67481104,0,0.003635179688199708,0.0036285883913862423,608.941195678711,611.3347986447461,601.9776171875,607.0251652563867,561.8018893432617,560.5942157951871,0.006680002177454995,0.10604174711349525,5.1209716796875,0.008273055193077068,61.94684258889154,3.894393738548729,3.122670057221005,0.7717236813277237,608.941195678711,622.2230213182395,595.6593700391825,4.362268716185282,616.7520141601562,612.1329956054688,623.5089721679688,39243400.0,46798300.0,45016800.0,619.197998046875,612.5679931640625,625.094970703125,616.6069946289062,610.4550170898438,622.39501953125,2.24200439453125
2016-10-11,619.2379760742188,642.0800170898438,618.5,641.072021484375,103590000,0,0.03566755456092818,0.035046199059068035,611.1373474121094,614.1669151056632,603.0639978027343,608.3603360888568,562.921364440918,561.3949899811493,0.008874273386148466,0.14087472267688744,23.58001708984375,0.03678216534118151,75.70879312883703,5.782652951362593,3.654666636049323,2.1279863153132696,611.1373474121094,629.4616841803183,592.8130106439005,5.996798214281687,618.9940185546875,610.2039794921875,606.718994140625,67481104.0,49801600.0,73610800.0,621.3179931640625,612.0540161132812,628.8179931640625,616.197021484375,609.47900390625,600.5059814453125,22.0780029296875
2016-10-12,640.8709716796875,641.3369750976562,635.9650268554688,636.1920166015625,92370200,0,-0.007612256843642973,-0.007641377949793359,613.1320495605469,616.2645438195584,604.1195385742187,609.4517745403355,564.0125994873047,562.1392390022479,0.009161819744049976,0.14543937959734607,5.3719482421875,0.008443910174924232,69.70789293344978,6.806870999794569,4.285107508798372,2.5217634909961966,613.1320495605469,633.1663166586228,593.097782462471,6.535057859864017,641.072021484375,612.510986328125,608.2429809570312,103590000.0,68077504.0,72812304.0,642.0800170898438,613.8140258789062,608.458984375,618.5,609.6170043945312,605.4110107421875,-4.8800048828125
2016-10-13,636.030029296875,638.8330078125,635.0289916992188,636.7860107421875,61620700,0,0.0009336711639325035,0.0009332355641282225,614.8292510986328,618.2189692407611,605.2516186523437,610.5237053717807,565.0627044677734,562.8819929499091,0.008991926349390028,0.14274240556736945,3.80401611328125,0.0059737746261850026,70.01939225190281,7.579134006225104,4.943912808283719,2.6352211979413847,614.8292510986328,636.7512664128654,592.9072357844001,7.13109055077013,636.1920166015625,613.02099609375,609.2410278320312,92370200.0,56812100.0,86920600.0,641.3369750976562,613.8189697265625,611.1929931640625,635.9650268554688,611.468994140625,606.9249877929688,0.593994140625
2016-10-14,637.0079956054688,641.2849731445312,637.0079956054688,640.3779907226562,58144600,0,0.005640795997202019,0.005624946282864251,616.7169006347656,620.3293522390369,606.5039587402343,611.6944616600503,566.1434394836426,563.6530974053593,0.008982951289255636,0.14259993090466472,4.2769775390625,0.006678832815968581,71.90110484499985,8.384351186272397,5.632000483881455,2.7523507023909426,616.7169006347656,640.5303578103193,592.9034434592119,7.7226543170921165,636.7860107421875,617.1209716796875,610.6840209960938,61620700.0,64071400.0,47877700.0,638.8330078125,617.9119873046875,611.9520263671875,635.0289916992188,611.8209838867188,608.4099731445312,3.59197998046875
2016-10-15,640.3109741210938,642.1019897460938,637.3900146484375,638.64599609375,39035400,0,-0.002704644216381835,-0.0027083083748717296,618.6079010009765,622.0737945109142,607.6838586425781,612.7513845790189,567.2540895080566,564.3992954022588,0.008973226312237436,0.1424455516804889,4.71197509765625,0.007378070365236512,69.63167370355897,8.781506371909359,6.261901661487036,2.519604710422323,618.6079010009765,643.0711395981043,594.1446624038488,7.909125815413454,640.3779907226562,619.1079711914062,607.155029296875,58144600.0,42345900.0,59464600.0,641.2849731445312,619.8489990234375,611.0859985351562,637.0079956054688,617.3410034179688,607.155029296875,-1.73199462890625
2016-10-16,639.0830078125,642.8980102539062,638.9010009765625,641.6309814453125,40298100,0,0.004673927919097709,0.004663039034061375,620.2872985839844,623.9363837427617,609.1175378417969,613.8839177894617,568.3881643676758,565.1677698902494,0.008738319549910948,0.1387165224340694,3.99700927734375,0.006229451807860408,71.3122501704573,9.230712185032644,6.855663766196158,2.375048418836486,620.2872985839844,646.1882190996849,594.3863780682838,8.351265800485745,638.64599609375,616.7520141601562,606.9730224609375,39035400.0,39243400.0,64963400.0,642.1019897460938,619.197998046875,609.260986328125,637.3900146484375,616.6069946289062,606.7349853515625,2.9849853515625
2016-10-17,641.8179931640625,642.3280029296875,638.6630249023438,639.1929931640625,58063600,0,-0.0037996735690011274,-0.003806910666839414,621.9386474609375,625.3893941638379,610.4231579589843,614.87643054925,569.5004843139649,565.9043392760584,0.008764640893034532,0.13913436080253863,3.66497802734375,0.005733758139621933,68.00220072409819,9.282977364502017,7.34112648585733,1.9418508786446864,621.9386474609375,648.2360390071817,595.6412559146934,8.45658704555608,641.6309814453125,618.9940185546875,605.9840087890625,40298100.0,67481104.0,37140300.0,642.8980102539062,621.3179931640625,607.8599853515625,638.9010009765625,616.197021484375,605.1920166015625,-2.43798828125
2016-10-18,639.4110107421875,640.7360229492188,635.9959716796875,637.9600219726562,65546700,0,-0.0019289497923044019,-0.0019308126118640864,623.6002471923828,626.5865968122968,611.7002185058594,615.7816694285992,570.6004844665528,566.6213112431888,0.008751781227049789,0.13893021993370472,4.74005126953125,0.00743001302005475,66.32549502630542,9.119780274862933,7.696857243658451,1.4229230312044816,623.6002471923828,649.5348755250122,597.6656188597533,8.317709445881137,639.1929931640625,641.072021484375,609.8740234375,58063600.0,103590000.0,48679400.0,642.3280029296875,642.0800170898438,610.1580200195312,638.6630249023438,618.5,605.8560180664062,-1.23297119140625
2016-10-19,638.1339721679688,638.8740234375,628.0130004882812,630.52001953125,69381696,0,-0.011662176602227792,-0.011730713161854736,624.8415985107422,626.9612084998162,612.7605590820312,616.3596439424286,571.6487196350098,567.2571192858561,0.009326686467316775,0.1480565576927504,10.86102294921875,0.0172255005595115,57.165909505436076,8.294485718995247,7.816382938725811,0.4781027802694364,624.8415985107422,649.5778843040184,600.105312717466,7.91761811384937,637.9600219726562,636.1920166015625,609.2269897460938,65546700.0,92370200.0,54796400.0,640.7360229492188,641.3369750976562,610.9320068359375,635.9959716796875,635.9650268554688,608.27001953125,-7.44000244140625
2016-10-20,630.6630249023438,631.9169921875,628.2579956054688,630.8569946289062,56957300,0,0.0005344399657709609,0.0005342972035953977,625.8976989746094,627.3322357502058,613.8682592773438,616.9281674987611,572.6984846496582,567.889953866384,0.009266531910330465,0.14710163370467216,3.65899658203125,0.005800041234675712,57.45251114346951,7.580244570832292,7.769155265147107,-0.18891069431481533,625.8976989746094,649.7517864220675,602.0436115271513,7.622359847795454,630.52001953125,636.7860107421875,608.31201171875,69381696.0,61620700.0,72710896.0,638.8740234375,638.8330078125,609.5250244140625,628.0130004882812,635.0289916992188,607.93798828125,0.33697509765625
2016-10-21,630.8250122070312,634.093994140625,630.6939697265625,632.8280029296875,55951000,0,0.0031243345442188986,0.0031194639533134627,626.8399505615234,627.8556421482516,615.078759765625,617.5516904568367,573.755404663086,568.5361036083074,0.009191878123012013,0.14591654157062978,3.4000244140625,0.005372746462422699,59.173228294455306,7.091500805572082,7.633624373232102,-0.5421235676600205,626.8399505615234,650.2211355334446,603.4587655896023,7.460017489624347,630.8569946289062,640.3779907226562,597.1489868164062,56957300.0,58144600.0,82776200.0,631.9169921875,641.2849731445312,603.5880126953125,628.2579956054688,637.0079956054688,595.8829956054688,1.97100830078125
2016-10-22,633.135986328125,658.197021484375,632.8499755859375,657.2940063476562,78556496,0,0.0386613792447601,0.037932748741517315,629.1600494384766,630.6592958815284,616.7139001464843,619.1102126486336,574.9217247009277,569.4192668196442,0.012131834293953618,0.19258689893307687,25.3470458984375,0.038562721786072285,73.499836192049,8.579471053532984,7.822793709292279,0.7566773442407051,629.1600494384766,654.8460580153903,603.4740408615628,8.165174695958031,632.8280029296875,638.64599609375,596.2979736328125,55951000.0,39035400.0,67085300.0,634.093994140625,642.1019897460938,598.4869995117188,630.6939697265625,637.3900146484375,596.2130126953125,24.46600341796875
2016-10-23,657.6209716796875,661.1290283203125,653.885986328125,657.0709838867188,54474600,0,-0.0003393039625855243,-0.00033936153919938793,631.406948852539,633.1746947391655,617.8910803222657,620.5988703442448,576.0900146484375,570.2914232083713,0.012160125991115864,0.19303601570223242,7.2430419921875,0.011023226058991862,73.24751050853662,9.629696993900097,8.184174366213844,1.4455226276862536,631.406948852539,658.5619990018944,604.2518987031837,8.601441653027244,657.2940063476562,641.6309814453125,602.8419799804688,78556496.0,40298100.0,51067000.0,658.197021484375,642.8980102539062,603.2050170898438,632.8499755859375,638.9010009765625,595.7860107421875,-0.2230224609375
2016-10-24,657.1610107421875,657.2520141601562,652.594970703125,653.760986328125,62218200,0,-0.005037503770162544,-0.0050502347652334224,633.5847991943359,635.135293938114,618.7936206054687,621.8993454808676,577.2450946044922,571.1219661249858,0.012222251717098105,0.19402223102804253,4.65704345703125,0.0071234649274312355,69.43744392074782,10.078738059383682,8.563087104847812,1.5156509545358698,633.5847991943359,660.5746498149249,606.5949485737469,8.519727952725246,657.0709838867188,639.1929931640625,602.625,54474600.0,58063600.0,35359500.0,661.1290283203125,642.3280029296875,604.5800170898438,653.885986328125,638.6630249023438,602.0449829101562,-3.30999755859375
2016-10-25,654.0020141601562,664.4240112304688,653.697998046875,657.5880126953125,90378800,0,0.005853861651613945,0.00583679437741284,635.8386505126953,637.2736481054663,619.8135803222656,623.2989010579047,578.4312896728516,571.9823247973274,0.01223385114334255,0.19420636621120557,10.72601318359375,0.016311144632381782,71.29650211868548,10.620983298847364,8.974666343647723,1.6463169551996408,635.8386505126953,662.9410929744234,608.7362080509671,8.524943376711901,653.760986328125,637.9600219726562,600.8259887695312,62218200.0,65546700.0,33977800.0,657.2520141601562,640.7360229492188,603.3809814453125,652.594970703125,635.9959716796875,599.7109985351562,3.8270263671875
2016-10-26,657.677978515625,679.72802734375,657.677978515625,678.3040161132812,88877104,0,0.031503012551975074,0.03101697407941272,639.1028015136719,641.1813022014487,621.1709411621093,625.4559643934097,579.7257546997071,573.040252074103,0.013659646383842384,0.2168401639723781,22.050048828125,0.032507619451338315,78.81027209019189,12.577341143178387,9.695201303553857,2.8821398396245304,639.1028015136719,669.8998150838927,608.3057879434512,9.637577396713054,657.5880126953125,630.52001953125,608.0430297851562,90378800.0,69381696.0,59153800.0,664.4240112304688,638.8740234375,608.1430053710938,653.697998046875,628.0130004882812,600.3489990234375,20.71600341796875
2016-10-27,678.2139892578125,688.593994140625,678.0399780273438,688.31298828125,96105296,0,0.01475587926682298,0.014648070528238745,642.66240234375,645.6700342090488,622.6463208007813,627.9209457223446,581.0594996643066,574.1872444741742,0.013824657969234181,0.21945964168272528,10.55401611328125,0.015333164262431144,81.35042675376434,14.765205141245247,10.709202071092136,4.0560030701531105,642.66240234375,678.5157332955083,606.8090713919918,11.157749643048476,678.3040161132812,630.8569946289062,606.166015625,88877104.0,56957300.0,49422400.0,679.72802734375,631.9169921875,608.2479858398438,657.677978515625,628.2579956054688,604.1099853515625,10.00897216796875
2016-10-28,688.0,690.4439697265625,684.1619873046875,689.6510009765625,81145504,0,0.0019439015652655822,0.0019420146335618082,646.1895538330078,649.8586977107168,623.9130212402343,630.3417322029022,582.3953396606445,575.3361375737005,0.013838453227153857,0.21967863461309,6.281982421875,0.00910892960784449,81.66682058319472,16.417815210681738,11.850924699010058,4.56689051167168,646.1895538330078,685.7663347119095,606.6127729541062,12.249279068082657,688.31298828125,632.8280029296875,604.72802734375,96105296.0,55951000.0,48722600.0,688.593994140625,634.093994140625,606.5900268554688,678.0399780273438,630.6939697265625,604.6069946289062,1.3380126953125
2016-10-29,690.2890014648438,720.4019775390625,690.052001953125,714.47900390625,134760992,0,0.03600082200204224,0.035367937275241255,651.0759033203125,656.0130125864819,625.745380859375,633.6412330540138,583.8417846679688,576.7206437063627,0.01517506508388286,0.24089669004704142,30.3499755859375,0.04247847091377909,86.30850983705622,19.506079000663362,13.381955559340721,6.1241234413226415,651.0759033203125,698.3008118893215,603.8509947513035,14.50672903978619,689.6510009765625,657.2940063476562,605.6929931640625,81145504.0,78556496.0,55658600.0,690.4439697265625,658.197021484375,606.823974609375,684.1619873046875,632.8499755859375,604.8480224609375,24.8280029296875
2016-10-30,714.1179809570312,714.1179809570312,696.4749755859375,701.864013671875,100665000,0,-0.01765620846155791,-0.017813938679665752,655.2194030761718,660.3797745946146,627.3124816894531,636.3166362154985,585.2324346923829,577.965851367711,0.016176560176627813,0.2567949317749697,17.64300537109375,0.025137355709110264,75.80645512590391,20.69704338721533,14.844973124915644,5.852070262299687,655.2194030761718,704.9341352291015,605.5046709232422,15.174987773416134,714.47900390625,657.0709838867188,609.7349853515625,134760992.0,54474600.0,56122400.0,720.4019775390625,661.1290283203125,609.7349853515625,690.052001953125,653.885986328125,604.1420288085938,-12.614990234375
2016-10-31,702.6400146484375,709.2890014648438,691.6820068359375,700.9719848632812,97064400,0,-0.0012709425062655821,-0.0012717508386612868,658.2144012451172,664.2456993821066,629.1975415039062,638.8521400840391,586.615884552002,579.1897929945326,0.014753565081592616,0.23420558494500257,17.60699462890625,0.025117971914869534,75.11047345436681,21.323112407478447,16.140600981428204,5.182511426050244,658.2144012451172,711.2644210732569,605.1643814169774,16.119373786956707,701.864013671875,653.760986328125,613.9829711914062,100665000.0,62218200.0,56357000.0,714.1179809570312,657.2520141601562,615.2369995117188,696.4749755859375,652.594970703125,609.9290161132812,-0.89202880859375
2016-11-01,701.3369750976562,736.4520263671875,701.3369750976562,729.7930297851562,130527000,0,0.04111582993933238,0.04029305139626144,662.8944519042968,670.4883022776351,631.6285424804687,642.418449484083,588.1162846374511,580.688332664091,0.016476075481369243,0.261549589836191,35.11505126953125,0.048116451975252175,81.13648291580813,23.86973858626743,17.686428502396048,6.183310083871383,662.8944519042968,723.3460526666661,602.4428511419276,18.238680558785774,700.9719848632812,657.5880126953125,610.8920288085938,97064400.0,90378800.0,39249800.0,709.2890014648438,664.4240112304688,614.0050048828125,691.6820068359375,653.697998046875,609.6820068359375,28.821044921875
2016-11-02,730.0659790039062,740.8289794921875,722.3489990234375,740.8289794921875,84865200,0,0.015122026734456728,0.015008828651200042,668.0966003417968,677.1874143933068,634.2603015136718,646.277685954989,589.6675695800782,582.2817719360123,0.016510038000363526,0.2620887281111281,18.47998046875,0.024945002126425163,82.8488292848443,26.473299374355065,19.44380267678785,7.029496697567215,668.0966003417968,736.1008253528665,600.0923753307271,20.357602471342883,729.7930297851562,678.3040161132812,612.1329956054688,130527000.0,88877104.0,46798300.0,736.4520263671875,679.72802734375,612.5679931640625,701.3369750976562,657.677978515625,610.4550170898438,11.03594970703125
2016-11-03,742.3460083007812,745.7730102539062,678.156005859375,688.7000122070312,172808000,0,-0.07036572370709482,-0.07296402147635615,670.5127014160156,678.2838522803281,635.8206213378907,647.9413065923239,590.9740747070313,583.340659898908,0.02444292807514373,0.38801945400641413,67.61700439453125,0.09818063481347056,56.67717252917408,24.05300004456103,20.365642150342488,3.687357894218543,670.5127014160156,737.836250743178,603.1891520888532,20.08121522082603,740.8289794921875,688.31298828125,610.2039794921875,84865200.0,96105296.0,49801600.0,740.8289794921875,688.593994140625,612.0540161132812,722.3489990234375,678.0399780273438,609.47900390625,-52.12896728515625
2016-11-04,689.1240234375,706.9299926757812,685.56298828125,703.2349853515625,99907696,0,0.021104941029334467,0.020885316495602286,673.7421508789063,680.6601506680647,637.7422204589843,650.1096861515098,592.3472946166992,584.533638261621,0.024688660875131597,0.3919203412728509,21.36700439453125,0.03038387571666307,60.43056899710354,23.042130905459203,20.90093990136583,2.141191004093372,673.7421508789063,740.8375688315941,606.6467329262184,19.917239218345156,688.7000122070312,689.6510009765625,612.510986328125,172808000.0,81145504.0,68077504.0,745.7730102539062,690.4439697265625,613.8140258789062,678.156005859375,684.1619873046875,609.6170043945312,14.53497314453125
2016-11-05,703.5250244140625,707.510009765625,697.739013671875,703.4180297851562,53752300,0,0.0002602891457430534,0.00026025527640044494,676.8315032958984,682.8275677268354,639.6711206054688,652.2002094312606,593.6868397521972,585.716567530512,0.024709726278672812,0.39225474418707457,9.77099609375,0.013890738764166079,60.47700816576996,22.002152863481456,21.121182493788957,0.8809703696924984,676.8315032958984,743.4162225197072,610.2467840720897,19.675419627948116,703.2349853515625,714.47900390625,613.02099609375,99907696.0,134760992.0,56812100.0,706.9299926757812,720.4019775390625,613.8189697265625,685.56298828125,690.052001953125,611.468994140625,0.18304443359375
2016-11-06,703.81201171875,714.2579956054688,699.5599975585938,711.52197265625,59902200,0,0.011520806302859343,0.011454947164834677,680.4479522705078,685.5603681963034,641.7818798828125,654.5265530871426,595.0375045776367,586.96836260639,0.02467216995022038,0.39165855595562377,14.697998046875,0.020657124602919165,62.571376278811066,21.583086844657714,21.21356336396271,0.36952348069500474,680.4479522705078,746.3157309279746,614.580173613041,19.360122530365555,703.4180297851562,701.864013671875,617.1209716796875,53752300.0,100665000.0,64071400.0,707.510009765625,714.1179809570312,617.9119873046875,697.739013671875,696.4749755859375,611.8209838867188,8.10394287109375
